,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
0,0.07891342844708302,0.026465173189730934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03253882750314931,0.0,0.03192151220382291,0.0,0.025979721055439695,0.0,0.0,0.0,0.0,0.03253882750314931,0.07320360127803871,0.0,0.0,0.0,0.039730879134642544,0.0,0.0,0.0,0.0,0.0,0.0405784179053461,0.03382115983077977,0.0,0.0,0.03448786599116615,0.0,0.08291140175739158,0.0,0.0,0.0,0.030156073067610048,0.03382115983077977,0.0,0.0,0.0,0.09274691622380642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09274691622380642,0.0,0.0,0.0,0.13912037433570965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053930479719801014,0.0,0.0,0.0,0.0,0.04637345811190321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13912037433570965,0.04864775251018902,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6945940261803814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.059782899115867254,0.0,0.0,0.0,0.11832300668211787,0.0,0.0,0.0,0.0,0.0,0.0,0.06270520961042284,0.0,0.059161503341058935,0.0,0.0580391119106962,0.0,0.04723585549824788,0.0,0.0,0.0,0.0,0.0,0.06654872707335671,0.05694376870689088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06149301661633336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07874254409157773,0.0,0.08633591123111405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0954573060647848,0.0,0.0,0.0,0.27200457580316634,0.0843153766606459,0.0,0.0,0.0,0.0,0.0,0.09805541566668657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.06576117557630505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20788732388293513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30156066282495303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46373447677877744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.13152231827203875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0786090820567191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.03137231149991591,0.13596786441095307,0.2157224986780943,0.2512714529985951,0.01194085431856831,0.154132903458052,0.0,0.0,0.047569491563222384,0.01026817950094189,0.0076288944567905505,0.06328048905864285,0.0,0.01194085431856831,0.0,0.0,0.0,0.0095338427400318,0.0,0.0,0.0,0.11639129521673616,0.01194085431856831,0.0,0.01149323813763422,0.0,0.014279315302883256,0.014580139362719648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027411468102871962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015213101480646156,0.0,0.0,0.0,0.03178598225439015,0.014279315302883256,0.0,0.0,0.0,0.0,0.0,0.017017783062677098,0.013705734051435981,0.12563572649929755,0.0,0.017017783062677098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01877058338386892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03754116676773784,0.0,0.0,0.015213101480646156,0.016252814180346065,0.16649322047127837,0.0,0.0,0.0,0.0,0.017017783062677098,0.0,0.027931398254972706,0.0,0.0,0.0
6,0.0751556372824506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1859361352469521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24747654304010158,0.0,0.24208506838419125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25891121393136807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3260545799459923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.12703282940521607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05206212322410707,0.0,0.051074418760000385,0.0,0.0,0.0,0.0,0.0,0.0,0.05206212322410707,0.11712576028797558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20740297682231018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04824971618443035,0.0,0.0,0.0,0.0,0.0,0.0,0.18677343840429328,0.0,0.0692934391785526,0.0,0.0,0.06492546767467178,0.0,0.059756998622210296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07978800933746943,0.0,0.0,0.16367948206180438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16367948206180438,0.0,0.0,0.0,0.0,0.0,0.07597560229779272,0.07086226764193071,0.0,0.0,0.0,0.07783640284875641,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.07256407144714119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03859419094057429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07166819533539388,0.09513893976310635,0.0,0.0,0.062495817032240476,0.04488114095805721,0.15145572534593102,0.04319872156195333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055970231062828654,0.0932997503725845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04664987518629225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06396338989262747,0.0,0.0,0.12792677978525493,0.05151465426888282,0.07870283817150649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06396338989262747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
